DetalleID,VentaID,ProductoID,Cantidad,Precio unitario
10584,3535,8,1,205.84
10585,3535,11,6,144.64
10586,3535,8,9,69.92
10587,3535,8,5,133.46
10588,3536,5,5,55.77
10589,3536,10,7,59.14
10590,3536,4,9,92.86
10591,3536,9,5,273.97
10592,3536,5,8,246.62
10593,3537,10,9,128.87
10594,3537,7,6,175.75
10595,3537,12,1,243.94
10596,3537,9,10,173.37
10597,3538,5,9,185.67
10598,3538,12,5,160.08
10599,3539,11,4,16.09
10600,3539,12,1,168.78
10601,3539,10,5,15.99
10602,3539,7,7,261.57
10603,3539,5,7,42.12
10604,3540,11,8,218.44
10605,3541,5,9,76.88
10606,3541,10,10,66.79
10607,3541,12,3,226.92
10608,3541,1,3,105.12
10609,3541,9,6,72.74
10610,3542,7,3,115.23
10611,3542,7,5,193.51
10612,3542,4,8,105.07
10613,3543,11,3,295.64
10614,3543,1,1,61.92
10615,3543,8,9,281.99
10616,3544,10,7,35.45
10617,3545,10,7,55.58
10618,3545,5,1,288.94
10619,3545,7,5,140.37
10620,3545,8,1,153.06
10621,3546,11,6,130.36
10622,3546,4,3,93.12
10623,3547,11,1,238.83
10624,3547,10,2,43.67
10625,3547,9,6,46.14
10626,3547,11,10,254.59
10627,3547,8,10,64.49
10628,3548,3,9,289.13
10629,3548,7,2,290.38
10630,3548,7,1,267.76
10631,3548,6,5,181.13
10632,3549,2,1,177.82
10633,3549,12,5,205.54
10634,3549,7,9,88.08
10635,3549,4,1,269.23
10636,3550,4,5,256.13
10637,3550,5,2,45.27
10638,3550,8,4,136.17
10639,3550,6,4,288.24
10640,3551,8,4,275.66
10641,3552,1,4,247.94
10642,3553,5,4,296.42
10643,3553,1,10,248.53
10644,3553,10,10,186.2
10645,3553,10,6,253.27
10646,3554,8,8,38.85
10647,3555,10,6,284.0
10648,3555,4,2,258.81
10649,3555,3,3,289.37
10650,3556,5,6,287.8
10651,3556,9,8,265.42
10652,3557,9,9,84.19
10653,3557,12,5,193.16
10654,3557,10,10,115.25
10655,3558,1,1,237.32
10656,3558,11,5,27.89
10657,3558,8,2,222.05
10658,3558,1,6,196.39
10659,3559,3,8,196.3
10660,3559,8,4,239.33
10661,3559,2,2,182.6
10662,3560,7,1,227.88
10663,3560,8,4,35.6
10664,3561,8,1,163.35
10665,3561,5,5,256.91
10666,3561,2,7,191.26
10667,3561,4,7,195.33
10668,3561,7,10,119.39
10669,3562,7,8,133.32
10670,3562,6,2,95.4
10671,3562,9,10,105.1
10672,3562,3,9,136.53
10673,3563,11,5,30.92
10674,3563,7,5,100.87
10675,3564,1,5,69.06
10676,3564,2,4,257.26
10677,3565,5,3,194.84
10678,3565,1,6,189.74
10679,3565,12,4,62.5
10680,3565,5,5,140.9
10681,3565,6,5,184.15
10682,3566,10,8,196.0
10683,3566,2,4,216.66
10684,3566,8,10,164.03
10685,3566,5,9,98.63
10686,3567,4,1,191.25
10687,3568,12,9,259.61
10688,3568,11,8,14.0
10689,3568,7,9,271.06
10690,3569,8,2,11.23
10691,3569,7,3,239.63
10692,3569,3,2,102.14
10693,3569,1,10,166.04
10694,3570,12,8,69.25
10695,3570,6,2,256.93
10696,3571,1,9,43.34
10697,3571,10,3,157.86
10698,3572,3,6,166.07
10699,3572,1,10,190.2
10700,3572,4,8,72.84
10701,3572,12,2,31.13
10702,3572,1,5,44.13
10703,3573,11,5,170.25
10704,3573,6,2,155.68
10705,3573,10,5,147.42
10706,3573,5,7,222.34
10707,3573,11,5,227.15
10708,3574,11,6,120.02
10709,3574,12,9,204.65
10710,3574,1,1,15.73
10711,3575,4,8,211.84
10712,3575,8,6,180.7
10713,3575,6,2,189.33
10714,3576,6,3,238.27
10715,3576,2,7,43.55
10716,3576,7,10,21.34
10717,3576,11,4,112.96
10718,3576,6,3,213.23
10719,3577,11,7,44.97
10720,3577,10,4,111.85
10721,3577,5,6,211.66
10722,3577,5,4,162.67
10723,3578,8,5,239.41
10724,3578,12,5,270.08
10725,3578,8,1,113.35
10726,3578,10,3,12.11
10727,3579,4,4,226.91
10728,3579,12,5,82.98
10729,3580,9,6,280.83
10730,3580,11,4,271.74
10731,3580,9,5,298.81
10732,3581,4,6,258.26
10733,3581,9,8,231.86
10734,3582,4,6,217.22
10735,3582,5,3,81.87
10736,3583,12,2,92.38
10737,3583,3,10,75.05
10738,3583,4,3,280.14
10739,3584,1,2,129.64
10740,3584,7,4,103.63
10741,3584,12,4,15.07
10742,3584,2,7,87.09
10743,3584,6,5,22.09
10744,3585,8,1,292.59
10745,3585,3,5,244.22
10746,3585,10,6,77.53
10747,3585,8,2,124.01
10748,3586,2,1,298.1
10749,3586,6,1,178.34
10750,3586,6,10,22.91
10751,3586,3,1,293.51
10752,3587,9,8,16.46
10753,3588,8,4,65.94
10754,3588,10,2,275.2
10755,3588,5,5,53.14
10756,3589,8,7,291.59
10757,3589,1,4,127.99
10758,3589,4,5,116.64
10759,3589,11,3,75.47
10760,3590,2,7,156.69
10761,3590,1,3,217.64
10762,3590,12,7,123.22
10763,3590,7,8,195.26
10764,3590,3,1,78.58
10765,3591,9,8,151.26
10766,3591,5,10,86.25
10767,3591,11,7,36.88
10768,3592,1,2,37.83
10769,3593,9,1,137.28
10770,3594,6,8,131.3
10771,3594,12,1,149.75
10772,3594,6,8,259.55
10773,3594,12,6,128.15
10774,3595,5,9,213.99
10775,3595,12,3,143.17
10776,3595,4,9,179.22
10777,3596,8,7,202.26
10778,3596,11,1,58.39
10779,3596,1,2,57.37
10780,3596,8,2,128.21
10781,3597,3,8,205.22
10782,3597,6,6,210.45
10783,3597,12,10,180.04
10784,3598,11,7,224.95
10785,3598,7,1,275.28
10786,3599,5,5,253.99
10787,3599,1,6,261.11
10788,3600,4,6,157.25
10789,3600,8,5,31.71
10790,3601,4,5,166.38
10791,3601,6,2,101.31
10792,3601,12,8,198.62
10793,3602,3,1,93.48
10794,3602,1,2,187.08
10795,3602,8,3,37.37
10796,3603,10,8,289.66
10797,3603,5,10,25.78
10798,3603,3,9,65.0
10799,3603,10,9,189.85
10800,3604,11,2,156.8
10801,3604,4,6,249.68
10802,3604,4,2,36.78
10803,3604,4,10,61.42
10804,3605,7,10,16.46
10805,3606,2,10,97.96
10806,3607,2,7,16.06
10807,3607,8,9,294.61
10808,3607,7,8,85.4
10809,3607,1,1,251.17
10810,3608,12,10,81.5
10811,3608,11,5,39.21
10812,3609,4,9,17.54
10813,3609,2,5,203.99
10814,3609,7,5,256.09
10815,3609,8,1,183.24
10816,3610,4,9,81.89
10817,3610,7,6,90.62
10818,3610,6,5,115.46
10819,3610,4,7,136.19
10820,3611,12,7,287.14
10821,3611,11,6,259.05
10822,3611,5,5,149.69
10823,3612,11,4,217.36
10824,3613,6,8,130.96
10825,3613,9,2,37.8
10826,3613,2,1,81.66
10827,3613,7,6,95.05
10828,3614,5,4,71.01
10829,3615,1,5,265.8
10830,3615,4,1,163.46
10831,3616,12,3,123.13
10832,3616,2,2,262.06
10833,3616,9,9,218.96
10834,3616,9,6,108.82
10835,3617,7,4,232.93
10836,3617,4,5,76.8
10837,3618,7,4,124.89
10838,3618,8,8,237.97
10839,3618,1,10,243.26
10840,3618,2,1,152.11
10841,3619,9,6,209.32
10842,3620,8,10,35.49
10843,3620,12,6,24.33
10844,3620,6,4,127.43
10845,3620,6,10,24.61
10846,3621,2,5,70.3
10847,3621,5,6,234.98
10848,3621,4,5,259.16
10849,3621,5,3,280.74
10850,3621,8,7,168.99
10851,3622,9,10,169.22
10852,3623,2,7,184.07
10853,3623,5,9,36.81
10854,3624,9,8,163.92
10855,3625,10,7,63.75
10856,3626,1,7,266.72
10857,3626,3,2,31.47
10858,3626,6,10,260.29
10859,3626,10,9,212.25
10860,3627,11,9,24.23
10861,3628,3,2,118.51
10862,3629,9,7,51.63
10863,3630,7,6,215.46
10864,3631,4,1,192.97
10865,3632,11,2,182.42
10866,3633,2,5,132.16
10867,3633,3,4,193.4
10868,3633,6,5,39.79
10869,3633,9,7,170.65
10870,3634,10,5,54.73
10871,3634,1,2,141.38
10872,3635,11,1,53.3
10873,3635,9,1,128.98
10874,3635,6,3,297.67
10875,3635,5,10,55.51
10876,3635,5,5,40.16
10877,3636,6,8,94.58
10878,3636,11,1,165.05
10879,3636,4,1,238.6
10880,3636,11,8,187.16
10881,3637,7,7,266.77
10882,3637,9,1,64.38
10883,3637,7,2,12.24
10884,3638,6,6,273.41
10885,3638,2,8,71.86
10886,3638,11,4,173.39
10887,3639,6,9,138.76
10888,3639,6,5,107.23
10889,3640,9,3,51.91
10890,3641,11,10,188.13
10891,3641,12,1,151.84
10892,3641,7,7,76.74
10893,3641,5,9,84.69
10894,3642,3,8,149.79
10895,3642,7,8,62.05
10896,3642,1,2,183.5
10897,3642,6,7,249.49
10898,3643,9,7,258.28
10899,3644,11,1,105.18
10900,3644,5,10,170.32
10901,3644,3,6,119.22
10902,3645,5,2,124.97
10903,3645,8,9,58.25
10904,3645,5,3,81.53
10905,3646,12,7,84.18
10906,3646,2,9,72.52
10907,3646,3,10,160.81
10908,3646,4,1,94.71
10909,3646,7,9,257.09
10910,3647,1,3,13.95
10911,3647,12,6,113.73
10912,3647,8,5,191.56
10913,3647,9,1,244.25
10914,3648,11,2,82.92
10915,3649,7,6,78.91
10916,3650,6,4,297.22
10917,3650,5,4,13.04
10918,3650,1,4,21.3
10919,3650,10,9,124.24
10920,3651,5,8,243.35
10921,3651,2,6,220.27
10922,3651,11,4,298.68
10923,3651,2,4,166.33
10924,3651,10,2,18.77
10925,3652,4,7,154.69
10926,3652,11,5,205.81
10927,3652,6,2,230.54
10928,3653,10,1,83.94
10929,3653,10,10,288.83
10930,3653,1,5,161.17
10931,3654,2,1,193.46
10932,3654,7,9,205.86
10933,3655,9,5,86.94
10934,3655,10,6,297.96
10935,3655,10,10,202.81
10936,3656,12,7,73.6
10937,3657,10,3,140.79
10938,3657,6,7,32.07
10939,3658,11,6,120.97
10940,3658,10,8,112.59
10941,3658,12,7,91.24
10942,3658,6,2,69.38
10943,3659,4,3,195.31
10944,3660,11,1,95.78
10945,3660,10,6,276.02
10946,3660,3,4,222.79
10947,3660,1,2,219.8
10948,3660,9,7,54.68
10949,3661,5,10,183.03
10950,3662,1,6,80.31
10951,3662,4,4,275.0
10952,3662,4,4,15.47
10953,3662,6,7,16.6
10954,3662,1,7,172.16
10955,3663,4,4,144.62
10956,3664,7,4,95.92
10957,3664,3,4,187.34
10958,3665,4,10,235.07
10959,3665,12,5,59.05
10960,3666,10,10,133.09
10961,3666,4,3,44.58
10962,3666,4,9,153.3
10963,3667,11,8,215.48
10964,3668,5,8,164.54
10965,3668,6,9,200.27
10966,3668,1,4,116.89
10967,3668,4,1,275.47
10968,3669,2,6,151.95
10969,3670,2,3,211.67
10970,3670,5,8,60.16
10971,3670,5,1,131.17
10972,3670,10,1,85.91
10973,3671,2,10,90.55
10974,3671,4,8,190.95
10975,3671,8,9,249.69
10976,3671,4,5,246.18
10977,3672,8,9,203.63
10978,3672,3,9,278.78
10979,3672,4,1,147.12
10980,3673,3,3,123.57
10981,3673,6,3,64.47
10982,3674,10,5,107.7
10983,3675,2,7,220.95
10984,3675,4,9,223.71
10985,3675,5,1,175.35
10986,3676,4,4,279.96
10987,3676,6,5,240.15
10988,3676,11,10,223.15
10989,3676,4,7,125.88
10990,3677,10,2,113.48
10991,3677,7,5,265.6
10992,3677,3,8,122.04
10993,3678,4,1,178.72
10994,3678,11,6,46.86
10995,3678,7,7,12.85
10996,3679,9,9,106.11
10997,3680,11,1,221.87
10998,3680,3,9,24.59
10999,3680,10,10,80.06
11000,3680,10,5,245.69
11001,3680,3,10,206.78
11002,3681,6,10,270.97
11003,3681,4,6,214.5
11004,3681,4,8,27.45
11005,3682,8,3,274.37
11006,3682,6,9,92.04
11007,3682,8,1,82.89
11008,3683,6,3,32.72
11009,3683,9,8,258.68
11010,3684,7,9,29.15
11011,3684,1,4,163.03
11012,3684,3,1,114.93
11013,3685,8,10,129.83
11014,3685,4,7,275.48
11015,3685,11,4,79.59
11016,3686,10,1,290.2
11017,3686,9,1,11.74
11018,3686,5,5,45.65
11019,3686,6,2,227.96
11020,3686,8,2,124.18
11021,3687,6,7,194.04
11022,3687,1,10,109.47
11023,3687,5,4,222.4
11024,3687,1,1,231.67
11025,3688,3,10,142.77
11026,3688,12,3,178.27
11027,3688,3,6,232.27
11028,3688,2,6,17.15
11029,3689,11,7,229.82
11030,3689,3,2,125.12
11031,3689,11,3,24.35
11032,3690,9,10,34.86
11033,3690,3,5,119.09
11034,3690,5,5,87.62
11035,3690,8,5,10.16
11036,3691,11,1,72.38
11037,3691,3,2,79.09
11038,3692,12,2,133.22
11039,3692,2,5,203.36
11040,3693,12,9,43.25
11041,3693,3,7,275.77
11042,3694,9,6,183.64
11043,3694,1,6,161.34
11044,3695,10,4,214.12
11045,3695,5,8,115.5
11046,3695,2,2,11.71
11047,3695,4,8,193.83
11048,3695,4,6,234.39
11049,3696,2,8,174.34
11050,3696,11,9,24.27
11051,3696,9,4,133.04
11052,3696,11,8,227.23
11053,3697,4,3,13.42
11054,3698,2,7,228.81
11055,3698,5,1,55.08
11056,3699,6,3,269.94
11057,3699,8,9,10.83
11058,3699,2,4,202.95
11059,3700,2,4,261.29
11060,3701,4,1,160.72
11061,3701,6,8,291.93
11062,3701,10,1,35.89
11063,3701,2,5,125.8
11064,3701,2,3,118.95
11065,3702,7,7,54.04
11066,3703,5,9,208.96
11067,3704,6,4,206.68
11068,3704,2,2,186.57
11069,3705,11,10,234.27
11070,3705,1,4,231.58
11071,3705,2,3,50.31
11072,3706,11,7,91.47
11073,3707,11,9,176.55
11074,3708,11,7,19.92
11075,3708,1,3,58.17
11076,3708,7,7,215.38
11077,3709,11,7,149.19
11078,3709,1,5,70.64
11079,3709,5,3,93.36
11080,3709,12,9,168.09
11081,3710,12,7,96.96
11082,3710,3,1,292.93
11083,3710,9,3,103.73
11084,3710,6,1,257.09
11085,3710,11,6,232.59
11086,3711,11,8,99.65
11087,3711,2,6,241.09
11088,3711,9,10,114.39
11089,3711,4,8,126.89
11090,3711,2,8,240.17
11091,3712,2,1,157.91
11092,3712,1,2,43.6
11093,3712,3,3,206.49
11094,3712,2,5,58.72
11095,3713,3,9,103.76
11096,3713,6,2,48.45
11097,3713,1,6,191.93
11098,3713,11,3,45.73
11099,3714,8,9,14.13
11100,3714,4,4,228.69
11101,3714,7,3,171.32
11102,3714,3,1,217.1
11103,3715,2,1,69.31
11104,3716,1,9,139.5
11105,3716,5,4,236.38
11106,3717,2,1,36.3
11107,3717,9,6,268.26
11108,3717,12,7,198.52
11109,3718,7,10,247.65
11110,3719,1,4,223.18
11111,3719,4,6,251.13
11112,3719,5,10,239.21
11113,3719,3,1,52.13
11114,3719,9,5,240.78
11115,3720,3,7,112.0
11116,3720,12,4,171.44
11117,3721,1,10,241.86
11118,3721,5,10,292.88
11119,3721,6,3,299.09
11120,3721,10,7,35.71
11121,3721,2,5,47.36
11122,3722,2,2,19.72
11123,3723,3,9,68.69
11124,3724,11,5,235.21
11125,3724,5,6,289.0
11126,3725,4,8,176.57
11127,3726,5,5,133.86
11128,3726,7,3,168.49
11129,3727,6,10,236.44
11130,3727,1,7,149.35
11131,3728,2,7,199.09
11132,3728,4,7,235.18
11133,3728,7,3,297.63
11134,3729,11,3,101.93
11135,3729,12,8,262.54
11136,3729,11,8,82.67
11137,3729,8,7,105.95
11138,3729,1,6,37.28
11139,3730,5,3,63.54
11140,3731,3,8,61.19
11141,3731,4,9,236.64
11142,3732,5,10,174.22
11143,3733,7,8,219.98
11144,3734,2,2,133.49
11145,3734,12,6,123.15
11146,3734,6,8,37.15
11147,3734,5,9,155.07
11148,3735,4,4,186.88
11149,3735,11,3,100.59
11150,3735,7,1,84.18
11151,3736,2,9,266.19
11152,3736,4,5,119.9
11153,3736,5,8,125.57
11154,3736,6,4,141.11
11155,3736,12,6,120.54
11156,3737,10,3,151.75
11157,3737,9,1,178.22
11158,3737,7,6,107.29
11159,3737,8,6,273.21
11160,3738,3,5,201.11
11161,3738,1,4,157.61
11162,3738,9,7,22.64
11163,3738,5,9,166.5
11164,3739,2,6,13.92
11165,3739,5,7,221.88
11166,3739,12,3,174.52
11167,3740,6,9,89.98
11168,3740,1,7,116.78
11169,3740,6,7,299.84
11170,3740,3,7,154.06
11171,3740,3,7,60.22
11172,3741,4,7,137.65
11173,3742,5,9,186.65
11174,3742,1,9,188.04
11175,3742,10,3,296.26
11176,3742,10,5,295.65
11177,3743,5,10,165.31
11178,3743,8,9,115.98
11179,3744,11,5,172.79
11180,3744,12,3,82.38
11181,3745,7,4,256.29
11182,3745,12,5,11.72
11183,3746,2,4,16.42
11184,3747,4,1,128.64
11185,3747,2,3,71.94
11186,3747,9,10,78.04
11187,3748,5,2,26.17
11188,3748,10,6,277.57
11189,3748,5,9,266.25
11190,3749,12,10,249.96
11191,3749,1,6,114.97
11192,3750,5,6,231.98
11193,3751,4,8,294.84
11194,3752,3,5,170.98
11195,3752,7,3,295.54
11196,3752,1,1,289.47
11197,3752,2,3,130.17
11198,3753,8,4,50.85
11199,3753,2,1,251.11
11200,3754,6,5,135.34
11201,3754,5,1,122.73
11202,3754,11,8,251.16
11203,3755,5,1,122.7
11204,3755,12,7,152.25
11205,3756,4,6,270.99
11206,3756,5,7,287.81
11207,3756,8,1,51.94
11208,3757,2,2,144.64
11209,3757,3,2,150.76
11210,3758,5,7,252.06
11211,3759,11,7,114.67
11212,3759,5,10,164.13
11213,3759,11,7,43.12
11214,3759,7,5,206.06
11215,3760,5,2,19.21
11216,3760,8,8,217.47
11217,3760,4,1,63.8
11218,3760,2,5,97.56
11219,3761,12,2,268.71
11220,3762,8,9,221.81
11221,3762,2,8,297.38
11222,3762,10,10,231.62
11223,3763,10,2,288.76
11224,3763,6,8,67.77
11225,3763,11,7,61.26
11226,3763,8,10,98.71
11227,3763,6,8,181.07
11228,3764,9,10,200.15
11229,3764,9,8,172.16
11230,3764,8,10,295.77
11231,3765,12,3,213.9
11232,3765,8,1,71.87
11233,3766,1,10,179.44
11234,3766,8,10,68.67
11235,3766,4,4,126.9
11236,3766,5,1,275.56
11237,3766,9,1,98.18
11238,3767,2,7,280.62
11239,3768,3,3,210.94
11240,3769,6,1,288.84
11241,3769,10,8,258.55
11242,3769,3,3,193.26
11243,3769,11,2,229.71
11244,3770,1,6,145.16
11245,3770,6,2,106.35
11246,3770,3,5,119.79
11247,3770,3,1,238.52
11248,3771,6,4,286.98
11249,3772,8,4,24.98
11250,3772,12,9,48.1
11251,3772,3,3,244.3
11252,3773,7,9,88.62
11253,3774,5,6,56.08
11254,3774,4,2,158.33
11255,3775,5,4,30.58
11256,3775,4,8,217.8
11257,3775,9,8,280.39
11258,3775,9,9,207.71
11259,3775,1,8,116.9
11260,3776,5,6,73.96
11261,3776,12,6,192.48
11262,3776,9,1,131.63
11263,3776,1,7,233.24
11264,3776,7,9,22.37
11265,3777,12,2,273.76
11266,3777,10,9,100.31
11267,3777,11,1,34.41
11268,3778,8,4,67.69
11269,3778,2,1,175.75
11270,3778,5,5,97.14
11271,3779,3,8,222.94
11272,3780,11,5,233.53
11273,3780,8,8,285.84
11274,3781,2,2,81.84
11275,3781,12,5,84.32
11276,3781,8,7,296.24
11277,3781,8,6,87.08
11278,3782,9,5,126.5
11279,3782,10,10,75.35
11280,3782,3,7,70.04
11281,3783,4,7,243.3
11282,3783,5,8,147.39
11283,3784,3,1,253.19
11284,3784,11,2,113.11
11285,3784,12,1,232.34
11286,3785,11,10,213.37
11287,3786,2,8,207.52
11288,3786,1,10,80.11
11289,3786,3,3,28.44
11290,3786,12,4,109.2
11291,3787,11,4,231.5
11292,3787,2,4,159.61
11293,3788,5,6,145.49
11294,3788,3,5,50.38
11295,3788,4,5,206.21
11296,3789,11,3,151.14
11297,3789,8,4,256.08
11298,3789,9,8,245.51
11299,3789,2,9,282.36
11300,3790,11,2,32.96
11301,3791,11,7,185.0
11302,3791,5,6,64.81
11303,3791,9,4,48.62
11304,3792,5,10,198.84
11305,3792,1,6,132.19
11306,3793,9,9,265.6
11307,3793,1,9,103.55
11308,3793,3,3,153.53
11309,3793,3,5,213.59
11310,3793,11,6,16.48
11311,3794,10,6,80.22
11312,3794,5,7,202.69
11313,3794,10,4,96.38
11314,3794,9,5,51.33
11315,3794,10,5,115.57
11316,3795,8,10,99.97
11317,3795,11,5,77.16
11318,3795,12,6,235.16
11319,3795,5,4,139.26
11320,3796,6,5,244.58
11321,3796,2,9,177.77
11322,3796,7,8,84.16
11323,3796,7,1,199.51
11324,3796,10,4,284.63
11325,3797,7,10,161.9
11326,3798,2,8,129.91
11327,3798,5,2,125.94
11328,3798,8,2,157.37
11329,3799,5,8,25.53
11330,3799,2,6,69.42
11331,3799,7,7,66.43
11332,3799,3,3,68.63
11333,3800,8,8,205.15
11334,3801,3,7,108.9
11335,3801,6,7,30.74
11336,3801,12,5,280.88
11337,3801,2,8,90.74
11338,3801,11,7,24.04
11339,3802,3,4,15.39
11340,3802,4,3,299.32
11341,3803,5,4,204.12
11342,3803,2,10,177.56
11343,3804,7,4,106.79
11344,3805,6,4,184.91
11345,3805,4,8,126.6
11346,3805,12,5,102.84
11347,3805,2,4,176.66
11348,3806,1,1,110.13
11349,3806,2,8,88.07
11350,3807,11,9,128.43
11351,3808,3,7,33.64
11352,3808,7,3,196.3
11353,3809,4,1,146.23
11354,3810,4,1,134.7
11355,3810,2,7,207.52
11356,3811,12,1,157.83
11357,3811,6,10,50.33
11358,3811,11,10,214.78
11359,3811,10,8,249.9
11360,3812,11,10,161.53
11361,3812,10,2,280.09
11362,3812,1,1,251.63
11363,3812,10,10,107.54
11364,3813,7,5,13.72
11365,3813,3,5,274.98
11366,3813,10,7,49.75
11367,3814,9,4,205.86
11368,3814,3,10,267.21
11369,3814,12,9,213.57
11370,3814,5,5,217.26
11371,3815,10,2,225.82
11372,3815,7,8,37.95
11373,3816,12,3,176.38
11374,3817,11,9,156.32
11375,3817,1,9,145.47
11376,3817,6,9,202.63
11377,3817,3,6,21.32
11378,3817,1,8,110.63
11379,3818,8,7,19.1
11380,3818,1,2,199.39
11381,3819,7,1,137.95
11382,3819,1,5,92.74
11383,3819,4,5,49.09
11384,3819,9,9,252.8
11385,3819,3,1,78.98
11386,3820,1,7,82.88
11387,3820,3,1,16.61
11388,3821,2,8,180.81
11389,3821,10,7,194.34
11390,3821,3,1,30.42
11391,3821,6,9,73.78
11392,3821,11,3,129.73
11393,3822,11,9,208.89
11394,3822,9,8,216.73
11395,3823,9,2,242.7
11396,3823,1,4,290.83
11397,3823,3,4,85.17
11398,3823,9,1,189.67
11399,3824,4,10,244.38
11400,3824,6,7,175.78
11401,3824,6,9,104.9
11402,3824,7,7,125.51
11403,3824,5,7,253.33
11404,3825,3,10,11.17
11405,3825,9,6,30.32
11406,3826,10,3,220.49
11407,3826,6,3,262.41
11408,3826,9,5,30.32
11409,3827,6,6,69.02
11410,3827,2,4,38.97
11411,3828,4,2,240.81
11412,3828,6,2,43.14
11413,3829,8,2,190.5
11414,3829,5,6,64.89
11415,3829,12,2,203.41
11416,3829,11,10,205.6
11417,3830,6,5,208.13
11418,3830,9,8,23.32
11419,3830,5,7,201.49
11420,3831,9,7,214.26
11421,3831,8,1,75.56
11422,3831,11,3,45.44
11423,3832,11,5,295.23
11424,3832,3,8,35.62
11425,3832,11,7,278.48
11426,3833,7,10,78.96
11427,3834,9,4,247.39
11428,3834,5,5,227.79
11429,3834,5,7,239.6
11430,3834,10,8,29.39
11431,3835,11,2,219.75
11432,3835,12,4,297.87
11433,3836,7,7,82.45
11434,3836,11,6,87.56
11435,3837,11,7,292.48
11436,3837,9,1,74.64
11437,3837,10,7,54.22
11438,3838,9,4,60.74
11439,3838,10,10,133.08
11440,3838,4,3,231.38
11441,3838,1,6,245.65
11442,3839,3,5,244.29
11443,3839,2,10,285.52
11444,3839,12,4,27.67
11445,3840,8,3,284.11
11446,3841,10,2,191.92
11447,3841,9,9,41.26
11448,3841,4,7,126.35
11449,3841,7,4,256.97
11450,3842,7,4,10.54
11451,3842,3,7,270.67
11452,3842,12,8,261.28
11453,3843,7,1,198.66
11454,3843,8,9,39.85
11455,3843,5,7,274.53
11456,3843,9,4,282.21
11457,3844,6,6,274.15
11458,3844,8,3,233.8
11459,3844,1,10,269.22
11460,3844,5,2,113.05
11461,3845,1,6,154.1
11462,3845,1,7,92.02
11463,3845,11,4,144.63
11464,3845,5,9,199.37
11465,3846,9,1,190.36
11466,3846,5,2,87.67
11467,3846,1,9,35.6
11468,3846,10,5,21.01
11469,3847,4,9,116.35
11470,3847,9,6,110.89
11471,3847,7,2,247.5
11472,3847,8,2,178.08
11473,3847,1,4,179.7
11474,3848,4,8,263.22
11475,3848,1,9,272.33
11476,3849,2,8,197.04
11477,3850,12,10,168.96
11478,3851,4,1,241.12
11479,3852,3,8,193.73
11480,3853,1,7,52.1
11481,3853,8,10,65.9
11482,3853,3,7,238.18
11483,3853,7,2,137.76
11484,3853,5,3,279.26
11485,3854,9,2,272.43
11486,3854,9,8,215.7
11487,3854,11,4,115.11
11488,3855,12,9,132.18
11489,3855,10,7,294.77
11490,3856,4,9,30.59
11491,3856,8,5,33.01
11492,3857,9,2,196.22
11493,3857,1,8,290.57
11494,3857,7,10,201.21
11495,3857,3,4,156.43
11496,3857,10,8,61.59
11497,3858,6,1,299.13
11498,3858,4,8,210.76
11499,3858,7,7,229.22
11500,3858,10,10,246.87
11501,3859,9,5,164.66
11502,3859,8,9,76.97
11503,3860,10,4,255.83
11504,3860,5,7,285.47
11505,3860,4,6,252.52
11506,3860,2,2,25.03
11507,3860,3,2,40.82
11508,3861,3,10,226.09
11509,3861,1,7,64.37
11510,3861,4,2,48.86
11511,3861,1,2,292.33
11512,3862,10,8,272.0
11513,3863,1,5,42.31
11514,3863,6,1,282.91
11515,3864,3,1,183.33
11516,3864,11,3,280.32
11517,3864,10,9,232.85
11518,3865,11,5,26.69
11519,3866,5,10,166.55
11520,3866,3,5,68.44
11521,3866,4,1,29.73
11522,3866,2,4,86.24
11523,3867,9,9,196.91
11524,3867,3,6,286.97
11525,3867,1,7,285.69
11526,3867,7,5,293.94
11527,3868,7,1,90.78
11528,3868,6,10,161.74
11529,3868,8,3,245.53
11530,3868,4,1,156.79
11531,3868,3,10,187.2
11532,3869,2,6,263.66
11533,3869,7,9,125.26
11534,3869,7,3,274.69
11535,3869,10,1,268.24
11536,3870,1,9,202.2
11537,3870,3,4,60.35
11538,3870,6,4,29.35
11539,3870,9,3,198.45
11540,3871,2,1,88.48
11541,3871,12,2,131.38
11542,3872,7,1,242.8
11543,3872,3,3,35.35
11544,3873,4,10,253.53
11545,3873,9,5,74.64
11546,3874,9,7,96.77
11547,3875,2,3,202.47
11548,3875,8,10,277.75
11549,3875,12,1,220.43
11550,3875,6,7,132.36
11551,3875,12,5,119.66
11552,3876,6,3,36.85
11553,3876,7,3,31.98
11554,3876,10,3,37.91
11555,3876,2,6,250.31
11556,3877,1,6,113.64
11557,3877,9,7,163.88
11558,3877,1,5,104.14
11559,3877,1,3,135.82
11560,3878,5,4,17.75
11561,3879,1,2,54.49
11562,3880,8,1,250.46
11563,3880,4,8,216.39
11564,3880,2,10,215.15
11565,3880,5,10,189.32
11566,3881,6,10,127.35
11567,3881,1,8,152.27
11568,3881,1,3,119.74
11569,3881,12,5,45.42
11570,3882,12,7,109.95
11571,3882,11,5,93.18
11572,3882,7,4,253.25
11573,3882,1,1,49.68
11574,3883,11,2,209.11
11575,3883,11,8,248.07
11576,3883,12,1,220.66
11577,3883,11,7,204.17
11578,3884,6,3,39.9
11579,3885,3,7,106.59
11580,3886,12,3,160.71
