InventarioID,ProductoID,Fecha del movimiento,Tipo de movimiento,Cantidad,ProveedorID
3450,3,2023-11-09,Entrada,83,40
3451,4,2022-10-21,Entrada,47,37
3452,10,2023-04-03,Salida,66,2
3453,7,2023-11-30,Salida,85,3
3454,5,2022-10-20,Entrada,47,47
3455,4,2024-05-02,Salida,1,24
3456,2,2023-03-10,Entrada,62,17
3457,11,2024-04-18,Salida,59,47
3458,7,2024-07-28,Entrada,53,34
3459,6,2022-12-28,Entrada,76,45
3460,10,2023-08-01,Entrada,10,39
3461,6,2023-06-05,Entrada,54,11
3462,6,2024-08-27,Entrada,1,29
3463,8,2023-05-03,Salida,17,29
3464,1,2022-10-22,Salida,40,50
3465,3,2023-11-18,Salida,91,10
3466,2,2023-06-16,Entrada,21,46
3467,12,2023-03-08,Entrada,74,40
3468,3,2022-11-12,Entrada,96,2
3469,12,2024-05-17,Salida,40,15
3470,8,2023-07-24,Entrada,43,33
3471,7,2023-06-23,Entrada,12,21
3472,10,2022-10-15,Entrada,64,16
3473,12,2024-03-11,Salida,96,37
3474,4,2024-10-10,Salida,79,39
3475,2,2023-09-27,Salida,30,48
3476,8,2023-02-07,Entrada,73,16
3477,10,2023-07-13,Entrada,72,39
3478,8,2022-10-22,Salida,99,47
3479,2,2023-03-11,Salida,13,47
3480,6,2024-04-12,Entrada,82,23
3481,8,2023-06-22,Salida,47,22
3482,12,2022-10-21,Salida,7,5
3483,7,2024-09-10,Entrada,37,8
3484,9,2023-09-27,Entrada,46,38
3485,3,2023-06-26,Entrada,56,44
3486,3,2023-09-09,Salida,12,42
3487,10,2023-09-30,Salida,49,15
3488,11,2023-11-23,Entrada,69,5
3489,5,2024-07-09,Entrada,85,13
3490,1,2023-03-11,Salida,32,2
3491,12,2024-08-15,Salida,78,32
3492,8,2023-05-03,Salida,50,1
3493,1,2024-04-13,Salida,49,25
3494,5,2024-03-09,Entrada,91,47
3495,7,2023-05-06,Salida,53,14
3496,4,2024-04-28,Salida,57,34
3497,11,2024-07-22,Entrada,33,7
3498,7,2024-07-03,Salida,55,21
3499,10,2024-03-19,Entrada,12,27
3500,6,2023-05-18,Salida,20,24
3501,4,2024-03-27,Salida,28,28
3502,8,2023-02-14,Salida,11,41
3503,2,2023-04-27,Salida,26,17
3504,8,2023-11-14,Salida,98,42
3505,12,2022-12-27,Entrada,4,14
3506,1,2023-12-02,Salida,51,30
3507,12,2024-01-03,Entrada,22,1
3508,5,2023-08-29,Salida,56,47
3509,7,2024-04-26,Entrada,13,7
3510,2,2024-07-24,Salida,60,9
3511,8,2023-03-01,Salida,87,29
3512,5,2023-12-13,Salida,12,44
3513,12,2022-11-02,Entrada,58,47
3514,12,2024-08-29,Salida,7,23
3515,9,2022-12-11,Salida,73,46
3516,7,2024-03-12,Entrada,3,10
3517,3,2022-11-14,Salida,25,20
3518,11,2023-02-19,Entrada,94,43
3519,8,2023-12-03,Entrada,28,31
3520,6,2022-11-28,Salida,28,13
3521,10,2023-07-03,Salida,33,29
3522,8,2024-02-21,Entrada,2,23
3523,1,2023-06-14,Salida,74,23
3524,5,2024-06-09,Salida,55,5
3525,6,2024-04-23,Salida,89,20
3526,12,2023-01-12,Entrada,81,25
3527,2,2023-03-12,Salida,74,48
3528,11,2023-08-01,Entrada,51,7
3529,10,2024-09-22,Salida,26,5
3530,4,2024-01-09,Salida,99,41
3531,9,2023-03-01,Entrada,31,19
3532,9,2023-10-13,Salida,29,2
3533,1,2023-08-21,Salida,19,19
3534,6,2023-05-20,Entrada,19,46
3535,6,2023-04-13,Entrada,32,50
3536,2,2023-09-30,Entrada,31,45
3537,1,2023-11-17,Entrada,70,39
3538,11,2023-12-06,Entrada,57,37
3539,2,2023-11-15,Salida,1,37
3540,10,2024-07-14,Salida,2,4
3541,10,2023-01-10,Salida,51,15
3542,2,2023-02-07,Salida,29,25
3543,10,2023-01-25,Salida,95,21
3544,9,2022-11-14,Salida,97,31
3545,3,2023-01-14,Salida,84,44
3546,8,2023-01-01,Salida,14,32
3547,9,2023-03-08,Salida,47,41
3548,8,2024-03-05,Salida,10,2
3549,2,2024-05-12,Entrada,34,28
3550,11,2022-11-22,Salida,35,30
3551,12,2024-02-24,Entrada,16,30
3552,12,2022-11-20,Entrada,74,37
3553,8,2023-09-23,Entrada,2,50
3554,3,2024-10-02,Entrada,50,45
3555,2,2023-03-02,Salida,92,14
3556,11,2023-10-27,Entrada,99,26
3557,6,2024-03-24,Salida,52,49
3558,12,2023-02-13,Entrada,68,36
3559,8,2023-10-17,Entrada,24,33
3560,6,2024-01-02,Entrada,25,1
3561,7,2023-10-03,Entrada,12,27
3562,11,2023-09-14,Entrada,49,21
3563,8,2023-05-09,Salida,24,26
3564,6,2023-11-16,Salida,71,29
3565,4,2023-04-23,Entrada,16,15
3566,7,2024-04-03,Salida,77,19
3567,2,2023-09-23,Entrada,43,10
3568,3,2024-05-14,Entrada,72,21
3569,6,2024-07-24,Salida,62,2
3570,1,2023-01-18,Entrada,6,9
3571,8,2024-06-05,Salida,83,35
3572,7,2024-02-29,Salida,34,8
3573,8,2023-06-12,Entrada,44,11
3574,2,2023-08-14,Entrada,29,16
3575,3,2024-07-11,Salida,84,28
3576,7,2022-10-23,Salida,15,44
3577,1,2024-03-03,Salida,82,37
3578,12,2023-01-16,Entrada,96,38
3579,4,2023-02-14,Salida,14,12
3580,8,2023-01-05,Entrada,74,41
3581,10,2023-04-08,Entrada,34,35
3582,8,2023-03-06,Entrada,8,29
3583,6,2022-12-13,Entrada,5,31
3584,11,2022-11-24,Salida,38,44
3585,11,2024-05-30,Salida,85,11
3586,4,2023-12-31,Entrada,30,8
3587,1,2024-03-05,Salida,89,29
3588,1,2023-06-25,Salida,20,27
3589,11,2023-10-06,Salida,73,23
3590,2,2024-02-17,Entrada,84,4
3591,6,2023-04-21,Salida,47,38
3592,11,2024-07-21,Entrada,74,48
3593,6,2022-11-14,Salida,11,35
3594,12,2023-11-28,Salida,91,32
3595,2,2023-08-12,Entrada,69,20
3596,10,2023-10-09,Salida,82,15
3597,12,2023-05-13,Entrada,53,47
3598,3,2023-11-23,Salida,24,43
3599,10,2023-03-13,Entrada,51,31
3600,4,2023-02-27,Salida,52,3
3601,5,2024-09-01,Salida,10,27
3602,5,2024-07-18,Salida,21,30
3603,9,2022-10-19,Entrada,35,34
3604,8,2024-05-07,Entrada,8,29
3605,2,2024-09-28,Salida,29,35
3606,8,2023-09-12,Salida,59,18
3607,4,2023-08-25,Entrada,44,15
3608,11,2023-10-17,Salida,75,50
3609,8,2024-04-10,Entrada,15,27
3610,6,2024-07-01,Entrada,24,43
3611,5,2023-08-21,Salida,47,5
3612,7,2024-05-07,Entrada,3,15
3613,3,2024-06-30,Salida,9,31
3614,1,2024-07-30,Entrada,7,33
3615,10,2023-08-24,Salida,20,49
3616,12,2024-01-06,Salida,88,4
3617,1,2024-04-30,Entrada,29,10
3618,9,2024-09-16,Entrada,90,24
3619,9,2023-08-02,Entrada,43,25
3620,1,2022-10-14,Salida,17,28
3621,12,2023-04-02,Salida,9,26
3622,10,2023-05-18,Entrada,62,3
3623,9,2023-07-16,Entrada,35,50
3624,4,2023-11-07,Salida,72,15
3625,11,2024-03-27,Salida,15,10
3626,10,2023-11-22,Entrada,79,13
3627,2,2023-07-07,Salida,73,28
3628,3,2023-01-29,Salida,23,28
3629,11,2023-02-04,Entrada,19,40
3630,5,2024-10-05,Salida,90,12
3631,12,2023-05-14,Entrada,67,5
3632,6,2023-10-24,Salida,55,1
3633,12,2024-02-08,Salida,94,4
3634,2,2024-05-23,Entrada,8,8
3635,2,2023-06-22,Entrada,71,7
3636,9,2023-06-21,Entrada,18,42
3637,12,2024-01-03,Salida,43,9
3638,5,2023-03-24,Salida,8,20
3639,5,2024-02-23,Entrada,68,42
3640,4,2023-09-30,Entrada,32,25
3641,1,2023-05-24,Salida,17,4
3642,5,2022-11-17,Salida,9,29
3643,5,2024-07-11,Salida,76,45
3644,3,2023-01-04,Salida,87,10
3645,12,2022-12-02,Entrada,93,50
3646,2,2023-10-16,Entrada,41,2
3647,11,2022-11-13,Salida,32,45
3648,9,2023-04-26,Salida,84,1
3649,1,2022-11-08,Entrada,50,31
3650,11,2023-01-14,Salida,25,46
3651,9,2023-01-14,Salida,79,34
3652,6,2023-11-26,Salida,5,25
3653,2,2024-02-13,Salida,64,11
3654,3,2024-03-23,Entrada,9,47
3655,4,2024-09-15,Entrada,20,25
3656,10,2023-11-27,Entrada,71,28
3657,7,2023-01-31,Salida,82,21
3658,8,2023-10-01,Salida,88,23
3659,3,2024-05-03,Entrada,23,2
3660,7,2024-02-26,Entrada,35,4
3661,8,2023-06-18,Salida,27,17
3662,5,2024-04-15,Entrada,60,37
3663,7,2022-10-17,Salida,52,19
3664,9,2023-12-17,Salida,14,30
3665,4,2023-01-09,Entrada,60,32
3666,1,2022-11-06,Salida,68,7
3667,1,2024-02-15,Entrada,21,26
3668,2,2024-08-16,Salida,52,33
3669,1,2023-11-08,Salida,3,47
3670,2,2022-11-06,Entrada,94,21
3671,5,2022-12-23,Salida,62,14
3672,7,2024-05-05,Salida,87,25
3673,5,2024-05-08,Entrada,30,28
3674,12,2024-08-01,Salida,91,19
3675,12,2024-03-21,Entrada,45,23
3676,5,2024-07-27,Salida,95,14
3677,4,2023-06-04,Entrada,72,10
3678,9,2023-09-30,Entrada,38,35
3679,5,2023-08-25,Entrada,54,4
3680,4,2023-12-19,Salida,58,16
3681,6,2023-05-29,Entrada,98,18
3682,3,2023-09-04,Entrada,33,15
3683,10,2024-07-25,Salida,82,25
3684,5,2023-05-02,Entrada,23,34
3685,10,2023-08-11,Salida,85,41
3686,12,2023-10-31,Entrada,86,3
3687,9,2023-10-12,Salida,73,46
3688,1,2024-07-09,Entrada,83,25
3689,1,2022-12-10,Salida,10,30
3690,11,2023-08-21,Salida,32,6
3691,8,2024-07-28,Entrada,88,18
3692,1,2024-10-12,Entrada,95,15
3693,8,2024-09-18,Entrada,64,43
3694,7,2023-07-19,Salida,23,21
3695,7,2022-12-08,Entrada,6,44
3696,4,2024-06-04,Entrada,20,37
3697,4,2023-11-13,Salida,29,40
3698,10,2023-01-05,Salida,92,33
3699,8,2023-03-31,Entrada,84,24
3700,12,2024-10-09,Salida,12,10
3701,7,2023-04-03,Salida,42,18
3702,5,2024-02-25,Entrada,11,48
3703,5,2022-12-30,Salida,27,24
3704,10,2023-07-01,Salida,41,16
3705,9,2024-06-15,Salida,92,31
3706,8,2023-05-11,Entrada,10,39
3707,3,2024-09-24,Entrada,51,2
3708,5,2023-04-27,Salida,46,7
3709,3,2023-12-15,Salida,18,1
3710,4,2023-10-04,Entrada,28,46
3711,5,2024-02-22,Entrada,75,23
3712,8,2022-12-03,Salida,21,49
3713,2,2024-01-17,Salida,48,23
3714,5,2022-10-24,Salida,65,39
3715,1,2024-06-04,Salida,37,9
3716,10,2023-09-13,Salida,87,11
3717,5,2024-08-07,Entrada,64,21
3718,4,2023-03-14,Entrada,19,32
3719,5,2023-09-08,Entrada,52,1
3720,1,2023-12-10,Entrada,19,37
3721,6,2024-08-29,Entrada,84,47
3722,4,2023-04-16,Entrada,71,42
3723,11,2024-06-19,Salida,99,40
3724,6,2024-10-12,Salida,22,19
3725,10,2023-06-28,Entrada,12,48
3726,9,2023-01-11,Salida,27,3
3727,1,2024-05-19,Salida,28,35
3728,1,2024-05-29,Salida,58,36
3729,7,2023-05-14,Salida,39,5
3730,1,2023-09-03,Entrada,76,30
3731,5,2022-11-21,Salida,32,4
3732,7,2023-08-17,Entrada,80,29
3733,11,2024-08-18,Salida,46,30
3734,7,2024-02-09,Salida,79,47
3735,2,2023-04-21,Salida,45,6
3736,9,2023-10-04,Salida,17,10
3737,4,2023-06-16,Entrada,12,24
3738,11,2022-10-21,Entrada,66,24
3739,8,2024-03-20,Entrada,54,32
3740,6,2023-07-30,Salida,12,16
3741,9,2024-05-10,Entrada,61,47
3742,6,2023-11-01,Salida,30,24
3743,12,2023-04-29,Salida,9,7
3744,9,2023-05-31,Salida,20,5
3745,2,2024-08-07,Entrada,3,40
3746,7,2024-05-02,Salida,33,46
3747,6,2023-03-15,Salida,76,37
3748,9,2023-09-02,Salida,60,50
3749,1,2023-02-09,Salida,23,48
3750,8,2022-12-14,Entrada,97,8
3751,8,2024-02-02,Salida,93,1
3752,6,2024-05-07,Salida,68,48
3753,4,2024-02-14,Entrada,57,42
3754,11,2023-01-11,Entrada,19,34
3755,1,2023-07-05,Salida,82,27
3756,10,2024-02-24,Salida,42,32
3757,10,2023-06-09,Salida,39,21
3758,10,2023-03-03,Entrada,27,2
3759,3,2023-09-13,Entrada,14,4
3760,9,2024-07-17,Entrada,57,23
3761,4,2023-10-05,Entrada,37,25
3762,6,2022-10-26,Salida,17,13
3763,3,2024-03-17,Salida,70,6
3764,4,2023-06-18,Entrada,64,27
3765,5,2023-11-17,Entrada,74,6
3766,5,2023-02-25,Salida,99,50
3767,2,2023-08-27,Salida,94,35
3768,6,2023-12-14,Entrada,19,11
3769,4,2023-09-30,Salida,5,3
3770,8,2024-04-06,Entrada,43,38
3771,7,2024-05-19,Entrada,19,46
3772,12,2024-04-18,Salida,91,22
3773,12,2023-10-11,Entrada,41,29
3774,5,2024-08-29,Salida,48,22
3775,11,2022-11-27,Salida,50,31
3776,8,2024-01-05,Entrada,26,40
3777,5,2023-01-05,Entrada,1,39
3778,12,2024-05-25,Entrada,59,35
3779,2,2024-07-23,Salida,25,1
3780,8,2024-05-11,Entrada,92,42
3781,7,2022-12-12,Entrada,76,34
3782,7,2023-07-01,Entrada,89,47
3783,11,2023-04-15,Salida,99,23
3784,11,2023-08-16,Entrada,27,7
3785,1,2023-03-30,Entrada,60,8
3786,11,2024-02-10,Entrada,52,4
3787,6,2024-03-08,Salida,79,47
3788,6,2023-10-02,Entrada,84,5
3789,1,2024-03-13,Salida,98,33
3790,12,2023-05-08,Entrada,82,44
3791,8,2022-11-22,Entrada,97,21
3792,10,2023-01-19,Salida,2,3
3793,9,2022-12-08,Entrada,37,48
3794,2,2023-04-05,Salida,91,24
3795,3,2023-12-07,Salida,28,25
3796,2,2024-01-17,Entrada,72,48
3797,8,2022-10-14,Salida,35,32
3798,11,2023-06-07,Entrada,15,13
3799,9,2024-02-06,Salida,14,11
3800,4,2024-02-04,Salida,97,20
3801,11,2024-02-21,Entrada,40,19
3802,9,2022-12-06,Entrada,17,19
3803,5,2024-02-10,Salida,94,6
3804,2,2022-11-03,Entrada,82,15
3805,11,2024-03-03,Entrada,52,29
3806,8,2024-04-23,Salida,8,2
3807,6,2023-11-28,Entrada,73,14
3808,10,2023-04-26,Salida,100,15
3809,10,2024-05-03,Salida,38,27
3810,9,2022-12-27,Entrada,29,14
3811,8,2022-12-11,Entrada,50,40
3812,10,2023-06-15,Entrada,76,28
3813,11,2024-09-20,Salida,6,37
3814,12,2024-04-04,Salida,51,8
3815,10,2023-02-19,Salida,46,15
3816,7,2024-09-12,Salida,2,19
3817,5,2024-09-14,Entrada,49,23
3818,11,2022-11-04,Entrada,23,50
3819,10,2023-10-09,Entrada,35,20
3820,2,2022-10-13,Entrada,17,36
3821,11,2024-09-06,Salida,97,48
3822,3,2023-03-16,Salida,94,30
3823,2,2023-06-23,Salida,78,41
3824,10,2023-03-18,Entrada,11,5
3825,8,2024-07-15,Entrada,52,24
3826,7,2023-07-05,Entrada,34,29
3827,8,2024-09-09,Entrada,70,17
3828,3,2024-02-02,Salida,49,26
3829,12,2022-11-15,Entrada,63,1
3830,3,2024-10-07,Salida,93,5
3831,11,2022-11-09,Entrada,33,29
3832,7,2024-06-12,Salida,72,40
3833,2,2023-03-26,Salida,52,26
3834,6,2024-04-24,Salida,67,35
3835,8,2023-08-14,Entrada,54,10
3836,2,2024-08-04,Salida,99,6
3837,9,2024-01-26,Entrada,21,9
3838,7,2024-01-22,Salida,51,32
3839,4,2024-05-09,Salida,45,36
3840,5,2023-10-18,Salida,17,1
3841,9,2024-08-24,Salida,51,47
3842,10,2024-02-16,Salida,62,16
3843,5,2023-04-11,Salida,14,15
3844,11,2022-11-06,Salida,31,38
3845,8,2022-10-18,Entrada,23,10
3846,2,2024-03-21,Salida,43,46
3847,2,2023-09-14,Salida,9,13
3848,1,2023-09-21,Salida,25,17
3849,1,2023-06-14,Salida,63,17
3850,4,2023-01-05,Salida,3,16
3851,10,2024-07-16,Entrada,46,24
3852,1,2024-09-17,Entrada,78,33
3853,11,2023-04-12,Salida,38,7
3854,4,2023-10-02,Salida,54,5
3855,3,2023-09-07,Entrada,34,3
3856,4,2022-10-14,Salida,53,30
3857,2,2023-02-02,Entrada,9,19
3858,3,2022-10-31,Salida,3,38
3859,2,2023-06-25,Entrada,50,36
3860,12,2024-05-01,Entrada,80,13
3861,5,2022-12-07,Salida,28,30
3862,9,2024-04-24,Entrada,70,6
3863,4,2023-05-13,Salida,80,21
3864,6,2024-09-10,Entrada,6,20
3865,5,2022-11-03,Entrada,64,1
3866,11,2023-01-29,Entrada,82,2
3867,8,2023-06-30,Entrada,12,14
3868,9,2024-05-10,Entrada,1,4
3869,8,2023-07-05,Entrada,66,43
3870,1,2022-11-22,Entrada,94,39
3871,6,2023-08-18,Entrada,17,23
3872,1,2023-09-15,Salida,77,13
3873,6,2023-07-01,Entrada,19,14
3874,6,2024-04-04,Entrada,15,16
3875,7,2023-08-20,Salida,58,15
3876,3,2024-06-13,Salida,56,5
3877,4,2023-05-14,Salida,74,39
3878,6,2023-03-15,Salida,90,29
3879,7,2023-05-12,Entrada,50,11
3880,3,2024-03-13,Salida,47,3
3881,6,2023-11-12,Salida,47,21
3882,3,2023-02-11,Entrada,85,37
3883,8,2024-03-02,Entrada,94,9
3884,4,2024-04-27,Entrada,95,39
3885,7,2024-05-29,Entrada,49,35
3886,1,2023-05-05,Entrada,37,38
3887,11,2024-03-28,Entrada,62,39
3888,6,2024-05-29,Entrada,74,12
3889,10,2023-04-30,Salida,36,44
3890,1,2022-12-01,Salida,97,22
3891,5,2024-01-24,Entrada,89,25
3892,1,2023-09-27,Salida,83,47
3893,9,2024-04-27,Entrada,17,5
3894,1,2023-12-18,Entrada,69,35
3895,4,2023-02-22,Entrada,54,13
3896,11,2024-03-23,Salida,72,49
3897,11,2023-01-17,Entrada,82,25
3898,9,2024-07-28,Salida,1,23
3899,1,2024-08-07,Salida,59,48
3900,3,2023-11-25,Entrada,35,17
3901,7,2023-04-17,Salida,82,22
3902,12,2024-05-17,Salida,35,29
3903,10,2022-10-15,Salida,40,15
3904,12,2024-02-27,Entrada,79,44
3905,9,2024-09-11,Entrada,23,12
3906,9,2023-10-09,Salida,32,22
3907,10,2024-06-01,Salida,11,44
3908,8,2024-09-10,Salida,7,7
3909,3,2024-10-04,Entrada,67,21
3910,7,2024-06-30,Entrada,14,39
3911,4,2024-01-13,Salida,47,49
3912,3,2024-07-31,Entrada,73,34
3913,1,2023-11-17,Entrada,7,49
3914,9,2023-05-01,Salida,63,8
3915,1,2023-01-30,Salida,6,42
3916,10,2024-10-03,Salida,70,35
3917,3,2023-03-24,Entrada,14,25
3918,1,2024-03-30,Entrada,18,29
3919,8,2024-06-15,Entrada,59,28
3920,6,2024-01-04,Salida,13,30
3921,11,2023-05-28,Salida,58,48
3922,1,2023-07-29,Salida,22,37
3923,9,2024-08-27,Salida,15,33
3924,7,2023-04-20,Salida,52,28
3925,11,2024-04-14,Entrada,78,40
3926,5,2023-06-14,Salida,68,49
3927,5,2023-03-15,Salida,38,11
3928,12,2023-12-27,Entrada,28,35
3929,11,2023-01-25,Salida,10,14
3930,6,2024-07-01,Salida,12,10
3931,11,2023-03-21,Salida,38,24
3932,2,2023-04-21,Entrada,12,38
3933,4,2024-05-07,Salida,92,22
3934,2,2023-01-11,Entrada,68,25
3935,11,2024-03-06,Salida,78,3
3936,10,2024-05-15,Entrada,65,5
3937,1,2022-12-10,Salida,72,30
3938,6,2023-10-13,Salida,57,21
3939,11,2024-08-25,Entrada,33,14
3940,11,2022-12-02,Entrada,97,13
3941,8,2023-07-24,Salida,39,5
3942,9,2023-10-30,Entrada,65,16
3943,2,2024-03-14,Entrada,79,7
3944,12,2023-05-18,Salida,7,19
3945,8,2023-12-30,Salida,83,16
3946,1,2022-10-30,Salida,26,35
3947,7,2023-06-30,Salida,5,9
3948,12,2023-01-06,Salida,53,6
3949,7,2024-05-27,Salida,87,13
3950,11,2024-09-23,Salida,44,50
3951,1,2024-08-16,Entrada,59,43
3952,9,2024-02-23,Salida,46,15
3953,12,2022-11-04,Entrada,51,34
3954,1,2023-10-15,Entrada,4,8
3955,5,2022-11-29,Salida,80,12
3956,12,2024-08-27,Entrada,37,5
3957,7,2023-10-19,Salida,19,32
3958,4,2023-03-17,Entrada,50,13
3959,5,2024-01-21,Salida,52,8
3960,5,2024-01-18,Entrada,57,7
3961,10,2023-08-17,Entrada,75,26
3962,1,2023-04-07,Salida,50,8
3963,3,2024-08-19,Entrada,98,24
3964,6,2023-10-08,Salida,93,3
3965,10,2023-10-06,Salida,60,2
3966,3,2024-07-01,Entrada,16,24
3967,4,2023-08-26,Salida,82,7
3968,8,2023-04-29,Entrada,18,26
3969,9,2023-12-25,Salida,65,41
3970,3,2024-01-21,Salida,89,1
3971,2,2022-12-14,Entrada,76,45
3972,12,2024-04-08,Salida,41,12
3973,2,2023-07-04,Entrada,55,45
3974,12,2022-11-10,Entrada,95,5
3975,10,2024-03-20,Entrada,84,42
3976,6,2023-02-02,Entrada,17,29
3977,11,2024-06-09,Entrada,44,7
3978,5,2022-12-17,Entrada,20,31
3979,6,2022-12-17,Entrada,94,4
3980,10,2023-12-11,Entrada,31,28
3981,2,2023-06-15,Entrada,6,2
3982,5,2024-06-12,Entrada,21,34
3983,2,2024-09-18,Salida,18,22
3984,10,2023-07-28,Salida,73,45
3985,4,2023-11-28,Salida,80,40
3986,6,2022-12-26,Entrada,80,17
3987,5,2022-11-24,Salida,23,23
3988,4,2023-12-02,Salida,71,13
3989,9,2024-01-16,Entrada,10,25
3990,11,2023-01-01,Entrada,57,7
3991,3,2024-02-07,Salida,37,15
3992,8,2024-04-02,Salida,45,23
3993,1,2024-07-25,Entrada,74,29
3994,8,2023-04-17,Salida,38,15
3995,8,2024-06-02,Salida,85,47
3996,10,2022-12-01,Entrada,16,25
3997,6,2023-05-09,Salida,62,19
3998,7,2023-05-27,Salida,37,27
3999,6,2024-10-01,Entrada,35,46
4000,4,2022-11-22,Entrada,96,32
4001,6,2024-08-14,Salida,51,33
4002,5,2024-02-14,Salida,8,21
4003,9,2024-07-10,Entrada,1,31
4004,3,2023-04-08,Salida,9,14
4005,8,2022-10-31,Entrada,59,37
4006,7,2023-01-18,Entrada,65,23
4007,10,2024-03-02,Salida,83,9
4008,9,2022-12-25,Salida,75,18
4009,9,2023-05-01,Salida,100,11
4010,5,2023-10-19,Entrada,15,19
4011,10,2024-02-18,Salida,92,6
4012,6,2024-05-22,Entrada,11,40
4013,1,2023-11-19,Entrada,75,28
4014,12,2022-11-25,Entrada,38,15
4015,1,2024-04-10,Entrada,43,19
4016,8,2024-03-11,Salida,65,31
4017,7,2022-11-25,Entrada,78,47
4018,6,2023-02-17,Entrada,50,27
4019,10,2023-07-17,Entrada,40,7
4020,1,2023-07-16,Entrada,1,3
4021,2,2023-02-09,Salida,77,12
4022,4,2022-10-21,Salida,36,35
4023,11,2023-05-21,Entrada,77,1
4024,12,2024-02-24,Entrada,1,28
4025,11,2023-06-28,Entrada,28,42
4026,10,2024-03-13,Salida,39,29
4027,8,2024-06-10,Salida,8,47
4028,8,2023-12-11,Salida,74,42
4029,12,2023-11-10,Salida,99,35
4030,3,2022-10-24,Entrada,1,43
4031,7,2024-09-12,Salida,12,1
4032,1,2024-09-12,Entrada,94,45
4033,6,2024-09-17,Entrada,79,32
4034,5,2023-11-13,Salida,67,21
4035,4,2024-07-08,Entrada,84,8
4036,4,2024-05-11,Entrada,9,35
4037,2,2022-10-16,Salida,50,19
4038,2,2023-04-26,Salida,88,16
4039,3,2023-10-08,Salida,31,35
4040,7,2024-04-27,Entrada,72,10
4041,4,2023-10-16,Entrada,56,17
4042,4,2023-09-13,Salida,79,48
4043,7,2022-11-25,Entrada,60,25
4044,6,2023-05-19,Entrada,93,34
4045,10,2024-02-19,Salida,96,16
4046,6,2023-09-07,Salida,34,39
4047,11,2023-11-26,Entrada,74,19
4048,9,2023-04-28,Entrada,60,3
4049,4,2023-12-29,Entrada,35,14
4050,1,2023-09-08,Entrada,40,29
4051,1,2022-11-17,Salida,75,5
4052,2,2024-07-31,Entrada,96,5
4053,9,2023-10-12,Salida,7,19
4054,5,2022-10-21,Salida,9,30
4055,6,2024-02-02,Entrada,18,19
4056,1,2023-07-24,Entrada,85,38
4057,12,2023-09-02,Entrada,97,21
4058,12,2023-03-10,Entrada,68,6
4059,8,2023-11-30,Salida,74,14
4060,7,2023-12-29,Salida,44,19
4061,5,2023-12-20,Entrada,24,21
4062,10,2023-09-19,Salida,96,48
4063,6,2023-09-10,Salida,36,23
4064,1,2023-05-10,Entrada,70,10
4065,9,2024-10-09,Entrada,98,7
4066,6,2023-04-18,Entrada,29,4
4067,10,2023-11-19,Entrada,2,16
4068,10,2024-02-11,Entrada,2,21
4069,8,2023-02-09,Salida,31,48
4070,12,2024-06-13,Salida,47,7
4071,12,2024-05-07,Entrada,49,46
4072,9,2023-12-16,Salida,89,32
4073,3,2024-02-22,Entrada,53,30
4074,5,2023-08-04,Entrada,18,26
4075,4,2024-01-19,Entrada,42,24
4076,11,2023-12-28,Salida,9,41
4077,5,2022-10-24,Salida,46,41
4078,6,2023-05-01,Salida,99,43
4079,11,2024-03-19,Salida,26,1
4080,7,2024-10-04,Entrada,89,29
4081,3,2023-04-05,Salida,42,32
4082,10,2024-07-27,Entrada,93,22
4083,3,2023-10-30,Entrada,11,39
4084,4,2024-01-26,Salida,50,35
4085,2,2023-11-17,Salida,45,25
4086,12,2022-10-27,Entrada,64,8
4087,1,2024-03-23,Entrada,60,42
4088,3,2023-05-30,Entrada,42,42
4089,9,2023-02-11,Entrada,64,3
4090,6,2024-10-12,Salida,36,43
4091,1,2023-07-22,Salida,83,7
4092,8,2024-08-19,Salida,22,2
4093,8,2024-07-23,Salida,82,41
4094,4,2023-02-22,Entrada,40,17
4095,7,2024-03-12,Salida,1,40
4096,1,2024-05-18,Salida,90,16
4097,4,2024-03-31,Entrada,34,8
4098,3,2023-11-12,Entrada,28,16
4099,1,2023-11-07,Entrada,81,21
4100,7,2024-01-13,Salida,76,14
4101,9,2024-09-16,Salida,38,41
4102,9,2023-07-20,Salida,49,16
4103,3,2023-05-03,Salida,10,28
4104,5,2023-12-29,Entrada,33,38
4105,3,2024-02-11,Salida,77,21
4106,1,2024-02-25,Entrada,86,46
4107,10,2023-02-11,Salida,8,31
4108,5,2023-01-04,Entrada,100,12
4109,1,2023-01-10,Salida,56,6
4110,7,2024-10-11,Salida,53,50
4111,2,2023-08-22,Salida,35,29
4112,11,2024-09-28,Salida,9,5
4113,1,2023-11-12,Entrada,36,39
4114,2,2024-06-09,Salida,93,27
4115,1,2022-12-14,Entrada,54,30
4116,5,2024-01-28,Salida,26,25
4117,3,2024-10-12,Entrada,71,43
4118,9,2024-02-21,Salida,99,36
4119,9,2022-10-27,Entrada,92,8
4120,4,2023-05-10,Salida,18,14
4121,9,2024-05-04,Entrada,17,9
4122,11,2023-05-21,Entrada,88,12
4123,2,2023-03-15,Entrada,50,19
4124,12,2024-08-27,Salida,34,38
4125,8,2024-07-22,Entrada,47,28
4126,7,2024-04-14,Salida,3,46
4127,12,2024-02-09,Entrada,67,36
4128,1,2023-01-23,Entrada,16,5
4129,7,2023-09-08,Entrada,28,27
4130,10,2024-01-15,Entrada,22,35
