VentaID,ClienteID,Fecha de venta,Total de venta,Método de pago,Estado de entrega
1621,692,2023-10-19,278.89,Efectivo,Pendiente
1622,985,2024-04-06,338.65,Efectivo,Pendiente
1623,451,2023-11-28,392.09,Tarjeta de crédito,Pendiente
1624,719,2023-06-15,239.3,Tarjeta de crédito,Entregado
1625,311,2024-09-29,236.9,Transferencia,Entregado
1626,765,2023-10-27,108.65,Tarjeta de crédito,Pendiente
1627,105,2022-10-27,315.42,Efectivo,Entregado
1628,261,2022-10-28,310.82,Transferencia,Entregado
1629,991,2023-09-07,318.76,Transferencia,Cancelado
1630,907,2024-06-13,106.09,Transferencia,Cancelado
1631,2,2024-06-28,375.27,Tarjeta de crédito,Cancelado
1632,947,2024-04-04,106.37,Efectivo,Cancelado
1633,59,2023-06-19,76.27,Transferencia,Entregado
1634,252,2022-11-11,203.13,Transferencia,Entregado
1635,532,2024-10-10,241.63,Tarjeta de crédito,Cancelado
1636,512,2023-09-01,418.55,Efectivo,Pendiente
1637,677,2023-09-25,226.83,Transferencia,Entregado
1638,413,2023-03-06,318.34,Efectivo,Cancelado
1639,362,2023-12-28,212.44,Tarjeta de crédito,Entregado
1640,617,2022-11-17,197.39,Efectivo,Cancelado
1641,444,2023-01-25,61.05,Tarjeta de crédito,Entregado
1642,337,2023-10-11,26.5,Tarjeta de crédito,Cancelado
1643,478,2024-08-07,348.83,Transferencia,Pendiente
1644,41,2023-09-22,33.57,Transferencia,Cancelado
1645,636,2024-04-04,87.22,Tarjeta de crédito,Pendiente
1646,697,2024-08-24,46.35,Transferencia,Cancelado
1647,805,2023-10-06,198.0,Transferencia,Cancelado
1648,784,2024-03-14,421.05,Transferencia,Cancelado
1649,140,2023-11-22,52.83,Efectivo,Cancelado
1650,229,2023-06-06,255.7,Efectivo,Pendiente
1651,738,2024-07-07,226.19,Tarjeta de crédito,Entregado
1652,114,2023-01-08,96.19,Tarjeta de crédito,Cancelado
1653,514,2024-04-08,91.99,Transferencia,Entregado
1654,601,2024-05-31,179.58,Efectivo,Cancelado
1655,86,2023-01-15,116.39,Transferencia,Pendiente
1656,239,2024-01-04,466.02,Tarjeta de crédito,Cancelado
1657,122,2022-10-18,436.81,Transferencia,Cancelado
1658,273,2024-05-03,355.11,Tarjeta de crédito,Cancelado
1659,954,2023-08-27,283.0,Efectivo,Cancelado
1660,961,2022-12-11,413.23,Tarjeta de crédito,Entregado
1661,435,2023-03-18,112.68,Tarjeta de crédito,Entregado
1662,743,2022-12-31,57.13,Transferencia,Pendiente
1663,352,2024-04-07,59.69,Tarjeta de crédito,Cancelado
1664,166,2024-08-20,127.38,Efectivo,Pendiente
1665,552,2024-08-20,230.07,Efectivo,Pendiente
1666,911,2024-01-15,62.8,Transferencia,Pendiente
1667,143,2023-11-21,417.89,Tarjeta de crédito,Cancelado
1668,479,2022-11-24,283.51,Tarjeta de crédito,Pendiente
1669,424,2023-10-31,367.39,Tarjeta de crédito,Entregado
1670,172,2024-07-27,184.05,Tarjeta de crédito,Cancelado
1671,3,2023-04-30,288.65,Transferencia,Cancelado
1672,816,2023-09-26,385.48,Efectivo,Cancelado
1673,634,2023-01-26,471.58,Tarjeta de crédito,Entregado
1674,412,2023-07-13,486.64,Tarjeta de crédito,Entregado
1675,245,2022-12-25,365.74,Efectivo,Cancelado
1676,481,2024-07-25,148.8,Transferencia,Pendiente
1677,353,2024-09-29,261.6,Transferencia,Cancelado
1678,867,2023-07-01,33.96,Transferencia,Cancelado
1679,260,2024-01-27,186.37,Transferencia,Entregado
1680,583,2022-10-17,148.42,Transferencia,Entregado
1681,75,2023-01-27,126.52,Efectivo,Entregado
1682,993,2022-10-18,484.85,Efectivo,Entregado
1683,518,2024-06-14,422.36,Efectivo,Cancelado
1684,672,2022-12-29,173.06,Tarjeta de crédito,Pendiente
1685,750,2022-11-19,384.9,Efectivo,Pendiente
1686,21,2024-06-11,59.6,Transferencia,Entregado
1687,184,2024-02-27,107.64,Transferencia,Pendiente
1688,371,2023-04-29,111.93,Efectivo,Pendiente
1689,940,2023-07-21,278.66,Tarjeta de crédito,Pendiente
1690,993,2023-12-31,44.14,Efectivo,Entregado
1691,198,2023-11-09,242.76,Transferencia,Pendiente
1692,14,2024-05-09,26.29,Transferencia,Cancelado
1693,667,2024-05-06,443.84,Tarjeta de crédito,Cancelado
1694,586,2024-01-15,171.38,Transferencia,Cancelado
1695,825,2023-08-21,362.46,Efectivo,Pendiente
1696,898,2024-06-26,115.57,Efectivo,Entregado
1697,626,2024-06-10,38.13,Transferencia,Entregado
1698,102,2022-12-30,288.14,Tarjeta de crédito,Entregado
1699,340,2024-07-05,488.7,Transferencia,Pendiente
1700,652,2024-01-18,322.32,Transferencia,Pendiente
1701,956,2022-11-30,193.25,Efectivo,Pendiente
1702,166,2024-10-08,475.7,Tarjeta de crédito,Cancelado
1703,668,2022-12-01,455.11,Efectivo,Entregado
1704,487,2023-05-04,52.39,Tarjeta de crédito,Cancelado
1705,924,2024-04-13,230.75,Tarjeta de crédito,Entregado
1706,280,2023-04-07,122.22,Tarjeta de crédito,Entregado
1707,430,2023-12-15,375.34,Efectivo,Pendiente
1708,493,2023-07-17,373.94,Transferencia,Cancelado
1709,594,2023-10-11,308.53,Transferencia,Entregado
1710,401,2024-07-16,466.72,Tarjeta de crédito,Entregado
1711,999,2024-06-01,474.86,Transferencia,Cancelado
1712,123,2023-10-10,178.97,Efectivo,Cancelado
1713,97,2023-03-23,244.69,Efectivo,Entregado
1714,493,2024-07-31,353.76,Efectivo,Pendiente
1715,940,2024-05-14,396.34,Transferencia,Entregado
1716,726,2023-07-25,135.61,Tarjeta de crédito,Cancelado
1717,872,2024-04-08,496.31,Transferencia,Entregado
1718,484,2024-09-27,339.31,Tarjeta de crédito,Cancelado
1719,390,2023-06-17,346.48,Tarjeta de crédito,Entregado
1720,683,2024-08-05,118.51,Tarjeta de crédito,Cancelado
1721,273,2024-03-08,158.71,Efectivo,Cancelado
1722,666,2023-03-30,416.43,Tarjeta de crédito,Cancelado
1723,182,2024-05-25,140.84,Efectivo,Pendiente
1724,300,2023-01-01,305.89,Transferencia,Entregado
1725,705,2023-06-23,357.16,Transferencia,Cancelado
1726,861,2023-04-13,344.69,Transferencia,Pendiente
1727,89,2023-10-21,46.06,Efectivo,Entregado
1728,562,2024-05-14,276.55,Tarjeta de crédito,Cancelado
1729,201,2024-08-26,257.74,Tarjeta de crédito,Cancelado
1730,451,2024-08-01,90.46,Tarjeta de crédito,Entregado
1731,321,2023-02-26,437.5,Transferencia,Cancelado
1732,632,2022-11-19,432.29,Efectivo,Pendiente
1733,326,2023-08-27,271.98,Transferencia,Cancelado
1734,334,2024-01-05,323.66,Transferencia,Pendiente
1735,165,2024-05-16,390.56,Efectivo,Cancelado
1736,933,2023-05-23,194.03,Tarjeta de crédito,Cancelado
1737,910,2022-12-25,180.64,Transferencia,Pendiente
1738,437,2024-02-18,202.74,Tarjeta de crédito,Cancelado
1739,923,2023-08-18,459.01,Transferencia,Entregado
1740,938,2024-07-25,489.17,Tarjeta de crédito,Entregado
1741,206,2022-12-24,87.49,Efectivo,Entregado
1742,607,2024-05-23,282.34,Efectivo,Pendiente
1743,798,2024-07-28,268.85,Transferencia,Pendiente
1744,348,2023-09-02,281.82,Efectivo,Cancelado
1745,611,2024-01-26,303.85,Transferencia,Pendiente
1746,575,2023-05-09,473.18,Tarjeta de crédito,Entregado
1747,705,2024-08-27,460.13,Transferencia,Entregado
1748,872,2022-11-29,171.68,Tarjeta de crédito,Pendiente
1749,956,2023-01-07,393.96,Transferencia,Entregado
1750,253,2024-07-06,469.99,Efectivo,Cancelado
1751,427,2024-01-06,210.28,Tarjeta de crédito,Pendiente
1752,952,2022-11-16,252.98,Transferencia,Pendiente
1753,542,2024-10-01,384.9,Tarjeta de crédito,Pendiente
1754,640,2023-02-11,132.59,Tarjeta de crédito,Entregado
1755,857,2023-08-15,57.37,Tarjeta de crédito,Pendiente
1756,919,2024-04-07,499.37,Transferencia,Entregado
1757,638,2023-08-07,243.37,Efectivo,Entregado
1758,689,2024-07-28,482.7,Tarjeta de crédito,Pendiente
1759,446,2024-05-25,155.75,Transferencia,Pendiente
1760,328,2023-05-22,461.63,Tarjeta de crédito,Pendiente
1761,901,2023-05-10,444.97,Efectivo,Cancelado
1762,43,2023-05-20,240.96,Tarjeta de crédito,Entregado
1763,650,2024-08-22,474.12,Efectivo,Cancelado
1764,953,2024-03-09,297.18,Transferencia,Pendiente
1765,210,2024-01-15,134.78,Efectivo,Cancelado
1766,755,2023-06-10,487.82,Tarjeta de crédito,Pendiente
1767,624,2024-03-07,25.2,Transferencia,Entregado
1768,41,2023-07-02,246.3,Transferencia,Entregado
1769,227,2023-07-26,20.38,Tarjeta de crédito,Entregado
1770,114,2024-01-10,311.04,Efectivo,Entregado
1771,118,2023-03-01,463.25,Transferencia,Entregado
1772,533,2024-09-02,404.54,Efectivo,Cancelado
1773,306,2022-11-23,313.7,Efectivo,Pendiente
1774,426,2024-01-15,90.65,Tarjeta de crédito,Pendiente
1775,243,2023-02-20,310.16,Efectivo,Entregado
1776,637,2024-07-03,168.63,Efectivo,Entregado
1777,532,2023-12-11,376.05,Tarjeta de crédito,Cancelado
1778,26,2023-05-30,368.81,Efectivo,Cancelado
1779,678,2024-08-31,175.22,Efectivo,Entregado
1780,376,2023-05-22,415.1,Tarjeta de crédito,Cancelado
1781,248,2024-08-13,412.8,Tarjeta de crédito,Pendiente
1782,577,2023-11-15,456.42,Transferencia,Entregado
1783,807,2024-02-10,200.1,Efectivo,Pendiente
1784,691,2023-02-05,33.49,Tarjeta de crédito,Entregado
1785,434,2023-02-19,486.37,Efectivo,Pendiente
1786,564,2023-01-01,405.08,Transferencia,Pendiente
1787,430,2023-10-21,125.24,Transferencia,Entregado
1788,651,2024-06-07,455.2,Transferencia,Pendiente
1789,976,2024-04-16,194.16,Efectivo,Entregado
1790,349,2022-11-03,488.5,Transferencia,Entregado
1791,674,2023-11-16,478.86,Efectivo,Entregado
1792,408,2024-02-23,482.14,Tarjeta de crédito,Pendiente
1793,467,2023-01-02,76.4,Transferencia,Entregado
1794,538,2023-11-27,422.72,Transferencia,Entregado
1795,444,2022-11-21,147.65,Tarjeta de crédito,Entregado
1796,566,2024-04-18,447.92,Transferencia,Pendiente
1797,252,2024-09-15,287.89,Transferencia,Pendiente
1798,128,2024-03-23,498.13,Tarjeta de crédito,Pendiente
1799,500,2022-11-17,287.43,Transferencia,Entregado
1800,906,2022-10-18,233.33,Transferencia,Entregado
1801,436,2024-05-15,316.14,Efectivo,Cancelado
1802,654,2023-06-06,222.53,Tarjeta de crédito,Entregado
1803,266,2024-08-19,215.94,Tarjeta de crédito,Cancelado
1804,427,2023-10-12,168.7,Tarjeta de crédito,Cancelado
1805,438,2023-06-14,484.46,Transferencia,Cancelado
1806,839,2024-08-02,229.78,Transferencia,Pendiente
1807,817,2023-10-17,374.4,Tarjeta de crédito,Pendiente
1808,913,2024-02-02,346.78,Efectivo,Pendiente
1809,855,2023-10-03,357.62,Transferencia,Entregado
1810,344,2024-01-21,431.67,Transferencia,Cancelado
1811,130,2024-07-18,100.01,Efectivo,Cancelado
1812,713,2023-06-02,478.14,Efectivo,Entregado
1813,803,2023-01-19,242.88,Tarjeta de crédito,Entregado
1814,272,2023-02-24,252.94,Tarjeta de crédito,Entregado
1815,469,2024-10-03,101.56,Transferencia,Pendiente
1816,102,2024-04-23,30.52,Transferencia,Cancelado
1817,877,2024-08-27,87.05,Efectivo,Cancelado
1818,850,2023-03-20,181.64,Efectivo,Entregado
1819,536,2023-05-18,230.14,Efectivo,Cancelado
1820,213,2024-04-08,119.5,Tarjeta de crédito,Entregado
1821,594,2023-04-13,201.84,Efectivo,Pendiente
1822,538,2023-07-12,471.93,Transferencia,Cancelado
1823,469,2024-06-23,392.56,Tarjeta de crédito,Cancelado
1824,896,2023-01-07,257.72,Transferencia,Cancelado
1825,313,2024-03-20,382.05,Efectivo,Cancelado
1826,152,2022-10-24,78.83,Tarjeta de crédito,Entregado
1827,893,2024-10-10,395.4,Transferencia,Cancelado
1828,673,2024-07-19,41.68,Efectivo,Pendiente
1829,496,2022-12-21,261.54,Tarjeta de crédito,Entregado
1830,785,2022-12-10,232.82,Efectivo,Pendiente
1831,344,2023-06-26,329.74,Tarjeta de crédito,Entregado
1832,334,2023-08-22,408.01,Efectivo,Entregado
1833,652,2024-10-06,103.97,Transferencia,Cancelado
1834,269,2024-09-05,464.24,Transferencia,Cancelado
1835,661,2023-08-01,359.82,Tarjeta de crédito,Cancelado
1836,787,2023-01-16,247.28,Transferencia,Entregado
1837,840,2023-04-24,224.68,Tarjeta de crédito,Pendiente
1838,896,2023-06-26,356.53,Transferencia,Entregado
1839,929,2022-12-29,492.58,Transferencia,Cancelado
1840,275,2022-10-16,295.07,Tarjeta de crédito,Entregado
1841,689,2024-07-03,47.99,Efectivo,Cancelado
1842,101,2024-02-28,250.57,Tarjeta de crédito,Entregado
1843,717,2023-12-01,370.02,Efectivo,Cancelado
1844,97,2024-05-21,180.62,Efectivo,Cancelado
1845,378,2024-02-05,334.72,Efectivo,Entregado
1846,324,2023-05-29,238.68,Transferencia,Entregado
1847,774,2023-12-29,297.67,Efectivo,Pendiente
1848,746,2023-06-22,246.26,Efectivo,Cancelado
1849,429,2023-03-23,493.71,Efectivo,Cancelado
1850,129,2024-07-29,318.39,Tarjeta de crédito,Cancelado
1851,303,2024-06-13,235.39,Efectivo,Cancelado
1852,563,2024-09-02,233.94,Transferencia,Pendiente
1853,158,2023-10-07,392.84,Efectivo,Pendiente
1854,427,2023-12-27,148.55,Tarjeta de crédito,Entregado
1855,106,2023-08-03,324.7,Transferencia,Pendiente
1856,735,2023-06-24,466.47,Tarjeta de crédito,Cancelado
1857,65,2024-07-04,290.96,Efectivo,Cancelado
1858,866,2022-11-02,219.0,Transferencia,Cancelado
1859,248,2024-08-17,112.28,Transferencia,Pendiente
1860,590,2024-10-03,239.38,Efectivo,Pendiente
1861,377,2024-04-08,382.94,Efectivo,Pendiente
1862,1,2023-08-14,286.88,Tarjeta de crédito,Cancelado
1863,520,2023-12-18,234.34,Tarjeta de crédito,Pendiente
1864,101,2022-11-28,219.08,Efectivo,Entregado
1865,995,2023-05-17,203.92,Tarjeta de crédito,Cancelado
1866,738,2023-04-02,189.91,Tarjeta de crédito,Pendiente
1867,624,2023-05-02,475.39,Transferencia,Pendiente
1868,979,2023-11-04,71.64,Transferencia,Pendiente
1869,53,2023-03-15,283.51,Transferencia,Cancelado
1870,851,2024-05-31,115.72,Efectivo,Entregado
1871,593,2024-05-10,248.22,Efectivo,Entregado
1872,264,2023-01-16,452.53,Transferencia,Pendiente
1873,2,2022-11-19,228.59,Efectivo,Pendiente
1874,969,2024-04-29,314.68,Tarjeta de crédito,Entregado
1875,111,2024-09-24,428.58,Efectivo,Entregado
1876,107,2024-05-08,373.89,Efectivo,Entregado
1877,793,2024-05-22,27.66,Tarjeta de crédito,Cancelado
1878,573,2024-07-06,110.83,Tarjeta de crédito,Entregado
1879,743,2024-09-07,115.04,Transferencia,Entregado
1880,485,2023-06-27,73.31,Transferencia,Cancelado
1881,992,2023-07-05,207.93,Transferencia,Pendiente
1882,604,2023-09-10,464.75,Tarjeta de crédito,Cancelado
1883,92,2023-02-27,117.1,Efectivo,Cancelado
1884,784,2024-06-26,274.33,Tarjeta de crédito,Entregado
1885,366,2024-01-07,361.49,Tarjeta de crédito,Entregado
1886,528,2023-10-13,199.1,Efectivo,Cancelado
1887,956,2024-02-18,274.43,Transferencia,Pendiente
1888,519,2024-08-10,335.08,Transferencia,Pendiente
1889,630,2024-07-22,490.44,Efectivo,Entregado
1890,905,2023-06-18,353.46,Tarjeta de crédito,Entregado
1891,648,2023-04-22,382.39,Efectivo,Cancelado
1892,854,2023-02-21,142.88,Efectivo,Pendiente
1893,304,2023-04-26,254.83,Efectivo,Cancelado
1894,513,2024-02-01,412.64,Transferencia,Cancelado
1895,3,2024-06-25,130.44,Transferencia,Cancelado
1896,313,2022-12-12,446.44,Efectivo,Entregado
1897,205,2023-10-02,205.66,Transferencia,Entregado
1898,226,2024-09-19,194.53,Efectivo,Pendiente
1899,426,2024-06-28,75.38,Tarjeta de crédito,Cancelado
1900,946,2023-09-22,228.01,Tarjeta de crédito,Pendiente
1901,312,2024-01-18,243.92,Transferencia,Entregado
1902,441,2023-01-23,278.77,Transferencia,Pendiente
1903,963,2023-08-02,279.87,Transferencia,Entregado
1904,518,2024-07-17,385.49,Tarjeta de crédito,Entregado
1905,806,2024-06-11,463.09,Efectivo,Pendiente
1906,952,2023-07-06,125.08,Efectivo,Cancelado
1907,254,2024-07-17,238.83,Tarjeta de crédito,Cancelado
1908,667,2023-05-30,308.26,Transferencia,Entregado
1909,330,2023-12-29,191.77,Efectivo,Entregado
1910,275,2024-09-13,221.64,Tarjeta de crédito,Pendiente
1911,754,2024-01-11,423.45,Efectivo,Entregado
1912,60,2024-09-05,166.49,Tarjeta de crédito,Cancelado
1913,208,2023-03-27,402.35,Transferencia,Entregado
1914,768,2023-11-08,244.49,Efectivo,Pendiente
1915,665,2024-05-26,191.26,Transferencia,Entregado
1916,462,2024-09-30,167.84,Efectivo,Cancelado
1917,786,2023-12-19,405.86,Transferencia,Pendiente
1918,666,2023-04-07,76.69,Tarjeta de crédito,Pendiente
1919,510,2023-08-03,454.99,Tarjeta de crédito,Cancelado
1920,7,2024-05-02,98.25,Transferencia,Pendiente
1921,502,2024-07-21,211.6,Transferencia,Cancelado
1922,134,2024-07-28,446.84,Tarjeta de crédito,Pendiente
1923,519,2024-02-12,110.61,Efectivo,Cancelado
1924,519,2024-05-20,446.37,Efectivo,Cancelado
1925,768,2024-05-01,248.19,Tarjeta de crédito,Cancelado
1926,693,2023-12-16,354.07,Transferencia,Entregado
1927,976,2024-08-05,231.82,Efectivo,Entregado
1928,252,2023-12-20,385.47,Tarjeta de crédito,Cancelado
1929,739,2022-11-08,69.61,Efectivo,Cancelado
1930,307,2024-04-04,210.48,Efectivo,Cancelado
1931,298,2024-01-10,459.92,Transferencia,Pendiente
1932,671,2023-03-18,114.51,Tarjeta de crédito,Pendiente
1933,397,2022-12-17,215.62,Transferencia,Entregado
1934,792,2022-11-13,99.7,Transferencia,Cancelado
1935,393,2023-04-16,402.18,Tarjeta de crédito,Cancelado
1936,364,2023-08-24,385.49,Efectivo,Cancelado
1937,276,2023-11-24,207.19,Transferencia,Cancelado
1938,373,2024-03-01,256.01,Efectivo,Cancelado
1939,983,2024-04-11,168.09,Efectivo,Entregado
1940,941,2024-09-22,266.76,Tarjeta de crédito,Pendiente
1941,745,2023-07-30,433.52,Efectivo,Cancelado
1942,633,2024-07-24,476.93,Efectivo,Entregado
1943,953,2024-05-17,355.08,Efectivo,Entregado
1944,614,2024-04-19,419.37,Transferencia,Pendiente
1945,438,2024-07-21,356.02,Transferencia,Cancelado
1946,864,2024-04-16,185.47,Transferencia,Cancelado
1947,139,2024-09-25,349.36,Efectivo,Entregado
1948,121,2024-03-30,208.27,Transferencia,Cancelado
1949,327,2023-11-13,459.38,Transferencia,Pendiente
1950,111,2023-05-21,386.45,Tarjeta de crédito,Entregado
1951,794,2024-09-02,189.1,Transferencia,Entregado
1952,23,2023-12-22,396.81,Efectivo,Cancelado
1953,50,2024-01-04,354.0,Transferencia,Entregado
1954,571,2023-02-09,24.23,Transferencia,Entregado
1955,393,2024-03-14,65.35,Tarjeta de crédito,Pendiente
1956,188,2024-06-05,459.46,Efectivo,Entregado
1957,56,2022-11-28,344.66,Transferencia,Cancelado
1958,666,2023-10-22,377.55,Tarjeta de crédito,Cancelado
1959,295,2023-07-02,129.75,Efectivo,Cancelado
1960,866,2023-04-08,364.0,Efectivo,Cancelado
1961,46,2024-03-13,487.28,Transferencia,Entregado
1962,18,2024-06-09,463.61,Efectivo,Cancelado
1963,194,2023-10-05,364.22,Tarjeta de crédito,Cancelado
1964,651,2023-08-09,96.33,Tarjeta de crédito,Cancelado
1965,651,2022-12-03,431.17,Efectivo,Pendiente
1966,201,2023-03-30,276.48,Efectivo,Cancelado
1967,706,2023-07-08,228.79,Tarjeta de crédito,Entregado
1968,119,2024-02-03,208.12,Tarjeta de crédito,Cancelado
1969,249,2023-04-17,404.5,Transferencia,Pendiente
1970,773,2024-01-12,365.55,Transferencia,Entregado
1971,145,2024-08-06,469.37,Tarjeta de crédito,Cancelado
1972,489,2024-05-20,440.58,Transferencia,Pendiente
1973,406,2024-04-09,361.29,Transferencia,Pendiente
1974,953,2022-11-20,141.62,Transferencia,Cancelado
1975,812,2023-06-19,127.55,Tarjeta de crédito,Entregado
1976,882,2023-12-15,309.21,Tarjeta de crédito,Cancelado
1977,246,2023-06-19,135.21,Tarjeta de crédito,Pendiente
1978,606,2023-04-08,246.91,Efectivo,Pendiente
1979,990,2022-10-30,426.62,Efectivo,Cancelado
1980,473,2024-06-17,76.06,Transferencia,Entregado
1981,693,2024-09-04,245.37,Efectivo,Entregado
1982,217,2023-12-04,152.8,Tarjeta de crédito,Cancelado
1983,906,2024-05-16,316.68,Tarjeta de crédito,Entregado
1984,666,2024-04-11,391.04,Efectivo,Entregado
1985,472,2024-06-23,84.34,Transferencia,Cancelado
1986,830,2023-05-25,288.07,Efectivo,Cancelado
1987,773,2023-05-12,134.07,Tarjeta de crédito,Cancelado
1988,239,2023-01-19,31.91,Efectivo,Entregado
1989,592,2024-07-12,169.94,Efectivo,Pendiente
1990,189,2023-09-06,253.87,Efectivo,Cancelado
1991,894,2023-05-03,180.9,Transferencia,Cancelado
1992,435,2024-02-08,369.51,Efectivo,Entregado
1993,118,2024-06-03,315.84,Efectivo,Pendiente
1994,884,2022-11-15,468.19,Efectivo,Entregado
1995,713,2024-01-09,57.77,Efectivo,Cancelado
1996,664,2024-03-10,344.38,Tarjeta de crédito,Pendiente
1997,296,2023-02-23,241.76,Tarjeta de crédito,Pendiente
1998,791,2024-07-15,255.79,Tarjeta de crédito,Entregado
1999,187,2022-12-24,237.88,Efectivo,Pendiente
2000,813,2023-04-21,75.47,Tarjeta de crédito,Pendiente
2001,130,2024-05-15,51.63,Efectivo,Pendiente
2002,778,2024-10-04,59.45,Efectivo,Entregado
2003,162,2023-11-27,20.41,Tarjeta de crédito,Entregado
2004,820,2024-02-18,240.45,Efectivo,Pendiente
2005,348,2024-04-16,174.18,Transferencia,Entregado
2006,334,2024-07-03,138.3,Tarjeta de crédito,Pendiente
2007,392,2023-11-25,339.78,Tarjeta de crédito,Cancelado
2008,607,2022-10-25,311.46,Tarjeta de crédito,Cancelado
2009,922,2024-09-15,88.53,Efectivo,Entregado
2010,193,2024-04-18,240.98,Tarjeta de crédito,Entregado
2011,861,2023-06-20,411.98,Efectivo,Pendiente
2012,227,2023-07-10,384.7,Tarjeta de crédito,Cancelado
2013,588,2024-03-28,28.03,Tarjeta de crédito,Pendiente
2014,13,2023-11-04,381.09,Transferencia,Pendiente
2015,211,2024-01-15,249.5,Efectivo,Cancelado
2016,736,2024-09-08,190.27,Tarjeta de crédito,Cancelado
2017,28,2024-09-05,385.38,Efectivo,Entregado
2018,204,2024-05-17,384.39,Transferencia,Pendiente
2019,126,2024-02-17,320.05,Tarjeta de crédito,Pendiente
2020,382,2023-01-02,231.79,Tarjeta de crédito,Entregado
2021,522,2023-03-17,107.86,Transferencia,Pendiente
2022,365,2024-09-02,86.62,Transferencia,Cancelado
2023,200,2023-11-20,418.52,Efectivo,Entregado
2024,535,2023-12-21,316.6,Efectivo,Cancelado
2025,672,2024-05-04,36.45,Tarjeta de crédito,Entregado
2026,115,2023-04-19,117.85,Tarjeta de crédito,Cancelado
